,State,Sex,Year,Name,Number,Latitude,Longitude,City
3080,FL,M,2018,Liam,1428,27.9757279,-83.8330166,Florida
3081,FL,M,2018,Noah,1290,27.9757279,-83.8330166,Florida
3082,GA,F,1980,Amanda,1311,32.6781248,-83.22297569999999,Georgia
3083,GA,F,1980,Jennifer,1299,32.6781248,-83.22297569999999,Georgia
3084,GA,F,1981,Jennifer,1400,32.6781248,-83.22297569999999,Georgia
3085,GA,F,1982,Jennifer,1345,32.6781248,-83.22297569999999,Georgia
3086,GA,F,1983,Jennifer,1331,32.6781248,-83.22297569999999,Georgia
3087,GA,F,1983,Jessica,1260,32.6781248,-83.22297569999999,Georgia
3088,GA,F,1984,Jessica,1258,32.6781248,-83.22297569999999,Georgia
3089,GA,F,1984,Ashley,1244,32.6781248,-83.22297569999999,Georgia
3090,GA,F,1985,Ashley,1450,32.6781248,-83.22297569999999,Georgia
3091,GA,F,1985,Jessica,1312,32.6781248,-83.22297569999999,Georgia
3092,GA,F,1986,Jessica,1606,32.6781248,-83.22297569999999,Georgia
3093,GA,F,1986,Ashley,1597,32.6781248,-83.22297569999999,Georgia
3094,GA,F,1987,Jessica,1828,32.6781248,-83.22297569999999,Georgia
3095,GA,F,1987,Ashley,1666,32.6781248,-83.22297569999999,Georgia
3096,GA,F,1988,Jessica,1634,32.6781248,-83.22297569999999,Georgia
3097,GA,F,1988,Ashley,1566,32.6781248,-83.22297569999999,Georgia
3098,GA,F,1989,Brittany,1600,32.6781248,-83.22297569999999,Georgia
3099,GA,F,1989,Ashley,1591,32.6781248,-83.22297569999999,Georgia
3100,GA,F,1989,Jessica,1474,32.6781248,-83.22297569999999,Georgia
3101,GA,F,1990,Ashley,1548,32.6781248,-83.22297569999999,Georgia
3102,GA,F,1990,Brittany,1465,32.6781248,-83.22297569999999,Georgia
3103,GA,F,1990,Jessica,1447,32.6781248,-83.22297569999999,Georgia
3104,GA,F,1991,Ashley,1471,32.6781248,-83.22297569999999,Georgia
3105,GA,F,1991,Jessica,1253,32.6781248,-83.22297569999999,Georgia
3106,GA,F,1992,Ashley,1254,32.6781248,-83.22297569999999,Georgia
3107,GA,M,1980,James,1445,32.6781248,-83.22297569999999,Georgia
3108,GA,M,1980,Michael,1436,32.6781248,-83.22297569999999,Georgia
3109,GA,M,1980,Christopher,1388,32.6781248,-83.22297569999999,Georgia
3110,GA,M,1981,Michael,1432,32.6781248,-83.22297569999999,Georgia
3111,GA,M,1981,Christopher,1402,32.6781248,-83.22297569999999,Georgia
3112,GA,M,1981,James,1245,32.6781248,-83.22297569999999,Georgia
3113,GA,M,1982,Christopher,1719,32.6781248,-83.22297569999999,Georgia
3114,GA,M,1982,Michael,1466,32.6781248,-83.22297569999999,Georgia
3115,GA,M,1982,James,1284,32.6781248,-83.22297569999999,Georgia
3116,GA,M,1983,Christopher,1803,32.6781248,-83.22297569999999,Georgia
3117,GA,M,1983,Michael,1483,32.6781248,-83.22297569999999,Georgia
3118,GA,M,1983,James,1201,32.6781248,-83.22297569999999,Georgia
3119,GA,M,1984,Christopher,1784,32.6781248,-83.22297569999999,Georgia
3120,GA,M,1984,Michael,1502,32.6781248,-83.22297569999999,Georgia
3121,GA,M,1984,James,1262,32.6781248,-83.22297569999999,Georgia
3122,GA,M,1984,Joshua,1209,32.6781248,-83.22297569999999,Georgia
3123,GA,M,1985,Christopher,1871,32.6781248,-83.22297569999999,Georgia
3124,GA,M,1985,Michael,1527,32.6781248,-83.22297569999999,Georgia
3125,GA,M,1985,Joshua,1255,32.6781248,-83.22297569999999,Georgia
3126,GA,M,1985,James,1216,32.6781248,-83.22297569999999,Georgia
3127,GA,M,1986,Christopher,1816,32.6781248,-83.22297569999999,Georgia
3128,GA,M,1986,Michael,1433,32.6781248,-83.22297569999999,Georgia
3129,GA,M,1986,James,1224,32.6781248,-83.22297569999999,Georgia
3130,GA,M,1987,Christopher,1759,32.6781248,-83.22297569999999,Georgia
3131,GA,M,1987,Michael,1448,32.6781248,-83.22297569999999,Georgia
3132,GA,M,1987,Joshua,1316,32.6781248,-83.22297569999999,Georgia
3133,GA,M,1988,Christopher,1729,32.6781248,-83.22297569999999,Georgia
3134,GA,M,1988,Joshua,1512,32.6781248,-83.22297569999999,Georgia
3135,GA,M,1988,Michael,1440,32.6781248,-83.22297569999999,Georgia
3136,GA,M,1989,Christopher,1816,32.6781248,-83.22297569999999,Georgia
3137,GA,M,1989,Joshua,1509,32.6781248,-83.22297569999999,Georgia
3138,GA,M,1989,Michael,1490,32.6781248,-83.22297569999999,Georgia
3139,GA,M,1989,James,1216,32.6781248,-83.22297569999999,Georgia
3140,GA,M,1990,Christopher,1719,32.6781248,-83.22297569999999,Georgia
3141,GA,M,1990,Joshua,1521,32.6781248,-83.22297569999999,Georgia
3142,GA,M,1990,Michael,1460,32.6781248,-83.22297569999999,Georgia
3143,GA,M,1990,James,1225,32.6781248,-83.22297569999999,Georgia
3144,GA,M,1991,Christopher,1583,32.6781248,-83.22297569999999,Georgia
3145,GA,M,1991,Michael,1443,32.6781248,-83.22297569999999,Georgia
3146,GA,M,1991,Joshua,1409,32.6781248,-83.22297569999999,Georgia
3147,GA,M,1992,Christopher,1540,32.6781248,-83.22297569999999,Georgia
3148,GA,M,1992,Michael,1263,32.6781248,-83.22297569999999,Georgia
3149,GA,M,1993,Christopher,1324,32.6781248,-83.22297569999999,Georgia
3150,IL,F,1980,Jennifer,2958,39.739318,-89.504139,Illinois
3151,IL,F,1980,Amanda,1681,39.739318,-89.504139,Illinois
3152,IL,F,1980,Melissa,1522,39.739318,-89.504139,Illinois
3153,IL,F,1980,Jessica,1351,39.739318,-89.504139,Illinois
3154,IL,F,1980,Sarah,1350,39.739318,-89.504139,Illinois
3155,IL,F,1980,Nicole,1331,39.739318,-89.504139,Illinois
3156,IL,F,1981,Jennifer,2843,39.739318,-89.504139,Illinois
3157,IL,F,1981,Jessica,1651,39.739318,-89.504139,Illinois
3158,IL,F,1981,Amanda,1574,39.739318,-89.504139,Illinois
3159,IL,F,1981,Sarah,1540,39.739318,-89.504139,Illinois
3160,IL,F,1981,Melissa,1355,39.739318,-89.504139,Illinois
3161,IL,F,1981,Nicole,1311,39.739318,-89.504139,Illinois
3162,IL,F,1981,Elizabeth,1201,39.739318,-89.504139,Illinois
3163,IL,F,1982,Jennifer,2761,39.739318,-89.504139,Illinois
3164,IL,F,1982,Jessica,1809,39.739318,-89.504139,Illinois
3165,IL,F,1982,Nicole,1493,39.739318,-89.504139,Illinois
3166,IL,F,1982,Amanda,1490,39.739318,-89.504139,Illinois
3167,IL,F,1982,Sarah,1406,39.739318,-89.504139,Illinois
3168,IL,F,1982,Elizabeth,1214,39.739318,-89.504139,Illinois
3169,IL,F,1983,Jennifer,2546,39.739318,-89.504139,Illinois
3170,IL,F,1983,Jessica,1819,39.739318,-89.504139,Illinois
3171,IL,F,1983,Amanda,1458,39.739318,-89.504139,Illinois
3172,IL,F,1983,Nicole,1382,39.739318,-89.504139,Illinois
3173,IL,F,1983,Sarah,1320,39.739318,-89.504139,Illinois
3174,IL,F,1983,Ashley,1266,39.739318,-89.504139,Illinois
3175,IL,F,1984,Jennifer,2465,39.739318,-89.504139,Illinois
3176,IL,F,1984,Jessica,1794,39.739318,-89.504139,Illinois
3177,IL,F,1984,Ashley,1490,39.739318,-89.504139,Illinois
3178,IL,F,1984,Amanda,1477,39.739318,-89.504139,Illinois
3179,IL,F,1984,Nicole,1315,39.739318,-89.504139,Illinois
3180,IL,F,1984,Sarah,1258,39.739318,-89.504139,Illinois
3181,IL,F,1985,Jennifer,2052,39.739318,-89.504139,Illinois
3182,IL,F,1985,Ashley,1945,39.739318,-89.504139,Illinois
3183,IL,F,1985,Jessica,1909,39.739318,-89.504139,Illinois
3184,IL,F,1985,Amanda,1655,39.739318,-89.504139,Illinois
3185,IL,F,1985,Nicole,1227,39.739318,-89.504139,Illinois
3186,IL,F,1986,Jessica,2134,39.739318,-89.504139,Illinois
3187,IL,F,1986,Ashley,2005,39.739318,-89.504139,Illinois
3188,IL,F,1986,Jennifer,1748,39.739318,-89.504139,Illinois
3189,IL,F,1986,Amanda,1692,39.739318,-89.504139,Illinois
3190,IL,F,1986,Sarah,1287,39.739318,-89.504139,Illinois
3191,IL,F,1987,Ashley,2501,39.739318,-89.504139,Illinois
3192,IL,F,1987,Jessica,2441,39.739318,-89.504139,Illinois
3193,IL,F,1987,Amanda,1690,39.739318,-89.504139,Illinois
3194,IL,F,1987,Jennifer,1564,39.739318,-89.504139,Illinois
3195,IL,F,1987,Sarah,1322,39.739318,-89.504139,Illinois
3196,IL,F,1988,Jessica,2220,39.739318,-89.504139,Illinois
3197,IL,F,1988,Ashley,2201,39.739318,-89.504139,Illinois
3198,IL,F,1988,Amanda,1632,39.739318,-89.504139,Illinois
3199,IL,F,1988,Jennifer,1305,39.739318,-89.504139,Illinois
3200,IL,F,1988,Sarah,1251,39.739318,-89.504139,Illinois
3201,IL,F,1988,Brittany,1214,39.739318,-89.504139,Illinois
3202,IL,F,1989,Ashley,2267,39.739318,-89.504139,Illinois
3203,IL,F,1989,Jessica,2029,39.739318,-89.504139,Illinois
3204,IL,F,1989,Amanda,1592,39.739318,-89.504139,Illinois
3205,IL,F,1989,Brittany,1521,39.739318,-89.504139,Illinois
3206,IL,F,1989,Sarah,1301,39.739318,-89.504139,Illinois
3207,IL,F,1989,Samantha,1242,39.739318,-89.504139,Illinois
3208,IL,F,1990,Jessica,2081,39.739318,-89.504139,Illinois
3209,IL,F,1990,Ashley,2061,39.739318,-89.504139,Illinois
3210,IL,F,1990,Brittany,1523,39.739318,-89.504139,Illinois
3211,IL,F,1990,Amanda,1476,39.739318,-89.504139,Illinois
3212,IL,F,1990,Samantha,1260,39.739318,-89.504139,Illinois
3213,IL,F,1990,Stephanie,1215,39.739318,-89.504139,Illinois
3214,IL,F,1991,Jessica,2026,39.739318,-89.504139,Illinois
3215,IL,F,1991,Ashley,1868,39.739318,-89.504139,Illinois
3216,IL,F,1991,Samantha,1272,39.739318,-89.504139,Illinois
3217,IL,F,1991,Brittany,1267,39.739318,-89.504139,Illinois
3218,IL,F,1992,Jessica,1793,39.739318,-89.504139,Illinois
3219,IL,F,1992,Ashley,1718,39.739318,-89.504139,Illinois
3220,IL,F,1993,Jessica,1763,39.739318,-89.504139,Illinois
3221,IL,F,1993,Ashley,1559,39.739318,-89.504139,Illinois
3222,IL,F,1994,Jessica,1603,39.739318,-89.504139,Illinois
3223,IL,F,1994,Ashley,1288,39.739318,-89.504139,Illinois
3224,IL,F,1995,Jessica,1426,39.739318,-89.504139,Illinois
3225,IL,F,1996,Jessica,1241,39.739318,-89.504139,Illinois
3226,IL,M,1980,Michael,3756,39.739318,-89.504139,Illinois
3227,IL,M,1980,Jason,2358,39.739318,-89.504139,Illinois
3228,IL,M,1980,Christopher,2182,39.739318,-89.504139,Illinois
3229,IL,M,1980,David,2077,39.739318,-89.504139,Illinois
3230,IL,M,1980,Matthew,2041,39.739318,-89.504139,Illinois
3231,IL,M,1980,James,1913,39.739318,-89.504139,Illinois
3232,IL,M,1980,Robert,1718,39.739318,-89.504139,Illinois
3233,IL,M,1980,Daniel,1694,39.739318,-89.504139,Illinois
3234,IL,M,1980,John,1690,39.739318,-89.504139,Illinois
3235,IL,M,1980,Joseph,1684,39.739318,-89.504139,Illinois
3236,IL,M,1980,Brian,1594,39.739318,-89.504139,Illinois
3237,IL,M,1980,Joshua,1564,39.739318,-89.504139,Illinois
3238,IL,M,1980,Ryan,1302,39.739318,-89.504139,Illinois
3239,IL,M,1980,Nicholas,1282,39.739318,-89.504139,Illinois
3240,IL,M,1980,Eric,1278,39.739318,-89.504139,Illinois
3241,IL,M,1980,Justin,1211,39.739318,-89.504139,Illinois
3242,IL,M,1981,Michael,3524,39.739318,-89.504139,Illinois
3243,IL,M,1981,Matthew,2294,39.739318,-89.504139,Illinois
3244,IL,M,1981,Christopher,2202,39.739318,-89.504139,Illinois
3245,IL,M,1981,David,2023,39.739318,-89.504139,Illinois
3246,IL,M,1981,Jason,2019,39.739318,-89.504139,Illinois
3247,IL,M,1981,James,1732,39.739318,-89.504139,Illinois
3248,IL,M,1981,Robert,1729,39.739318,-89.504139,Illinois
3249,IL,M,1981,Daniel,1699,39.739318,-89.504139,Illinois
3250,IL,M,1981,John,1663,39.739318,-89.504139,Illinois
3251,IL,M,1981,Joseph,1643,39.739318,-89.504139,Illinois
3252,IL,M,1981,Joshua,1623,39.739318,-89.504139,Illinois
3253,IL,M,1981,Brian,1536,39.739318,-89.504139,Illinois
3254,IL,M,1981,Ryan,1327,39.739318,-89.504139,Illinois
3255,IL,M,1981,Nicholas,1248,39.739318,-89.504139,Illinois
3256,IL,M,1982,Michael,3546,39.739318,-89.504139,Illinois
3257,IL,M,1982,Christopher,2563,39.739318,-89.504139,Illinois
3258,IL,M,1982,Matthew,2319,39.739318,-89.504139,Illinois
3259,IL,M,1982,David,1961,39.739318,-89.504139,Illinois
3260,IL,M,1982,Jason,1907,39.739318,-89.504139,Illinois
3261,IL,M,1982,Daniel,1768,39.739318,-89.504139,Illinois
3262,IL,M,1982,James,1740,39.739318,-89.504139,Illinois
3263,IL,M,1982,Robert,1695,39.739318,-89.504139,Illinois
3264,IL,M,1982,John,1676,39.739318,-89.504139,Illinois
3265,IL,M,1982,Joseph,1621,39.739318,-89.504139,Illinois
3266,IL,M,1982,Joshua,1541,39.739318,-89.504139,Illinois
3267,IL,M,1982,Brian,1482,39.739318,-89.504139,Illinois
3268,IL,M,1982,Ryan,1327,39.739318,-89.504139,Illinois
3269,IL,M,1982,Justin,1213,39.739318,-89.504139,Illinois
3270,IL,M,1983,Michael,3583,39.739318,-89.504139,Illinois
3271,IL,M,1983,Matthew,2475,39.739318,-89.504139,Illinois
3272,IL,M,1983,Christopher,2459,39.739318,-89.504139,Illinois
3273,IL,M,1983,David,1934,39.739318,-89.504139,Illinois
3274,IL,M,1983,Daniel,1815,39.739318,-89.504139,Illinois
3275,IL,M,1983,James,1666,39.739318,-89.504139,Illinois
3276,IL,M,1983,Joseph,1636,39.739318,-89.504139,Illinois
3277,IL,M,1983,Jason,1604,39.739318,-89.504139,Illinois
3278,IL,M,1983,Robert,1604,39.739318,-89.504139,Illinois
3279,IL,M,1983,John,1529,39.739318,-89.504139,Illinois
3280,IL,M,1983,Ryan,1490,39.739318,-89.504139,Illinois
3281,IL,M,1983,Joshua,1437,39.739318,-89.504139,Illinois
3282,IL,M,1983,Brian,1407,39.739318,-89.504139,Illinois
3283,IL,M,1983,Adam,1340,39.739318,-89.504139,Illinois
3284,IL,M,1983,Andrew,1289,39.739318,-89.504139,Illinois
3285,IL,M,1984,Michael,3606,39.739318,-89.504139,Illinois
3286,IL,M,1984,Matthew,2473,39.739318,-89.504139,Illinois
3287,IL,M,1984,Christopher,2454,39.739318,-89.504139,Illinois
3288,IL,M,1984,Daniel,1980,39.739318,-89.504139,Illinois
3289,IL,M,1984,David,1808,39.739318,-89.504139,Illinois
3290,IL,M,1984,James,1600,39.739318,-89.504139,Illinois
3291,IL,M,1984,Ryan,1566,39.739318,-89.504139,Illinois
3292,IL,M,1984,Joshua,1565,39.739318,-89.504139,Illinois
3293,IL,M,1984,Robert,1564,39.739318,-89.504139,Illinois
3294,IL,M,1984,Joseph,1521,39.739318,-89.504139,Illinois
3295,IL,M,1984,John,1466,39.739318,-89.504139,Illinois
3296,IL,M,1984,Jason,1436,39.739318,-89.504139,Illinois
3297,IL,M,1984,Brian,1351,39.739318,-89.504139,Illinois
3298,IL,M,1984,Andrew,1336,39.739318,-89.504139,Illinois
3299,IL,M,1984,Adam,1304,39.739318,-89.504139,Illinois
3300,IL,M,1984,Nicholas,1233,39.739318,-89.504139,Illinois
3301,IL,M,1985,Michael,3369,39.739318,-89.504139,Illinois
3302,IL,M,1985,Christopher,2385,39.739318,-89.504139,Illinois
3303,IL,M,1985,Matthew,2321,39.739318,-89.504139,Illinois
3304,IL,M,1985,Daniel,2010,39.739318,-89.504139,Illinois
3305,IL,M,1985,David,1883,39.739318,-89.504139,Illinois
3306,IL,M,1985,Ryan,1705,39.739318,-89.504139,Illinois
3307,IL,M,1985,Joshua,1569,39.739318,-89.504139,Illinois
3308,IL,M,1985,James,1552,39.739318,-89.504139,Illinois
3309,IL,M,1985,Joseph,1529,39.739318,-89.504139,Illinois
3310,IL,M,1985,Robert,1529,39.739318,-89.504139,Illinois
3311,IL,M,1985,Andrew,1460,39.739318,-89.504139,Illinois
3312,IL,M,1985,John,1347,39.739318,-89.504139,Illinois
3313,IL,M,1985,Brian,1284,39.739318,-89.504139,Illinois
3314,IL,M,1985,Nicholas,1284,39.739318,-89.504139,Illinois
3315,IL,M,1985,Jason,1271,39.739318,-89.504139,Illinois
3316,IL,M,1985,Anthony,1202,39.739318,-89.504139,Illinois
3317,IL,M,1986,Michael,3249,39.739318,-89.504139,Illinois
3318,IL,M,1986,Matthew,2270,39.739318,-89.504139,Illinois
3319,IL,M,1986,Christopher,2130,39.739318,-89.504139,Illinois
3320,IL,M,1986,Daniel,1943,39.739318,-89.504139,Illinois
3321,IL,M,1986,David,1694,39.739318,-89.504139,Illinois
3322,IL,M,1986,Andrew,1591,39.739318,-89.504139,Illinois
3323,IL,M,1986,Ryan,1571,39.739318,-89.504139,Illinois
3324,IL,M,1986,James,1465,39.739318,-89.504139,Illinois
3325,IL,M,1986,Robert,1446,39.739318,-89.504139,Illinois
3326,IL,M,1986,Joshua,1380,39.739318,-89.504139,Illinois
3327,IL,M,1986,Joseph,1360,39.739318,-89.504139,Illinois
3328,IL,M,1986,John,1306,39.739318,-89.504139,Illinois
3329,IL,M,1986,Nicholas,1268,39.739318,-89.504139,Illinois
3330,IL,M,1986,Anthony,1218,39.739318,-89.504139,Illinois
3331,IL,M,1987,Michael,3376,39.739318,-89.504139,Illinois
3332,IL,M,1987,Matthew,2232,39.739318,-89.504139,Illinois
3333,IL,M,1987,Christopher,2117,39.739318,-89.504139,Illinois
3334,IL,M,1987,Daniel,2004,39.739318,-89.504139,Illinois
3335,IL,M,1987,Andrew,1737,39.739318,-89.504139,Illinois
3336,IL,M,1987,David,1668,39.739318,-89.504139,Illinois
3337,IL,M,1987,Ryan,1581,39.739318,-89.504139,Illinois
3338,IL,M,1987,James,1419,39.739318,-89.504139,Illinois
3339,IL,M,1987,Joseph,1401,39.739318,-89.504139,Illinois
3340,IL,M,1987,Robert,1382,39.739318,-89.504139,Illinois
3341,IL,M,1987,John,1358,39.739318,-89.504139,Illinois
3342,IL,M,1987,Joshua,1354,39.739318,-89.504139,Illinois
3343,IL,M,1987,Nicholas,1243,39.739318,-89.504139,Illinois
3344,IL,M,1987,Anthony,1202,39.739318,-89.504139,Illinois
3345,IL,M,1988,Michael,3444,39.739318,-89.504139,Illinois
3346,IL,M,1988,Matthew,2313,39.739318,-89.504139,Illinois
3347,IL,M,1988,Christopher,2072,39.739318,-89.504139,Illinois
3348,IL,M,1988,Daniel,1900,39.739318,-89.504139,Illinois
3349,IL,M,1988,Andrew,1681,39.739318,-89.504139,Illinois
3350,IL,M,1988,David,1592,39.739318,-89.504139,Illinois
3351,IL,M,1988,Joseph,1483,39.739318,-89.504139,Illinois
3352,IL,M,1988,Joshua,1471,39.739318,-89.504139,Illinois
3353,IL,M,1988,Ryan,1460,39.739318,-89.504139,Illinois
3354,IL,M,1988,Nicholas,1423,39.739318,-89.504139,Illinois
3355,IL,M,1988,James,1369,39.739318,-89.504139,Illinois
3356,IL,M,1988,John,1327,39.739318,-89.504139,Illinois
3357,IL,M,1988,Robert,1293,39.739318,-89.504139,Illinois
3358,IL,M,1988,Anthony,1277,39.739318,-89.504139,Illinois
3359,IL,M,1989,Michael,3580,39.739318,-89.504139,Illinois
3360,IL,M,1989,Matthew,2209,39.739318,-89.504139,Illinois
3361,IL,M,1989,Christopher,2129,39.739318,-89.504139,Illinois
3362,IL,M,1989,Daniel,1879,39.739318,-89.504139,Illinois
3363,IL,M,1989,Andrew,1605,39.739318,-89.504139,Illinois
3364,IL,M,1989,David,1599,39.739318,-89.504139,Illinois
3365,IL,M,1989,Nicholas,1558,39.739318,-89.504139,Illinois
3366,IL,M,1989,Joshua,1550,39.739318,-89.504139,Illinois
3367,IL,M,1989,Joseph,1452,39.739318,-89.504139,Illinois
3368,IL,M,1989,Ryan,1431,39.739318,-89.504139,Illinois
3369,IL,M,1989,James,1420,39.739318,-89.504139,Illinois
3370,IL,M,1989,Robert,1355,39.739318,-89.504139,Illinois
3371,IL,M,1989,John,1342,39.739318,-89.504139,Illinois
3372,IL,M,1989,Anthony,1289,39.739318,-89.504139,Illinois
3373,IL,M,1989,Kevin,1210,39.739318,-89.504139,Illinois
3374,IL,M,1990,Michael,3438,39.739318,-89.504139,Illinois
3375,IL,M,1990,Matthew,2234,39.739318,-89.504139,Illinois
3376,IL,M,1990,Christopher,2052,39.739318,-89.504139,Illinois
3377,IL,M,1990,Daniel,1882,39.739318,-89.504139,Illinois
3378,IL,M,1990,David,1548,39.739318,-89.504139,Illinois
3379,IL,M,1990,Joshua,1534,39.739318,-89.504139,Illinois
3380,IL,M,1990,Nicholas,1526,39.739318,-89.504139,Illinois
3381,IL,M,1990,Joseph,1516,39.739318,-89.504139,Illinois
3382,IL,M,1990,Ryan,1504,39.739318,-89.504139,Illinois
3383,IL,M,1990,Andrew,1477,39.739318,-89.504139,Illinois
3384,IL,M,1990,James,1353,39.739318,-89.504139,Illinois
3385,IL,M,1990,Anthony,1323,39.739318,-89.504139,Illinois
3386,IL,M,1990,John,1282,39.739318,-89.504139,Illinois
3387,IL,M,1990,Kyle,1257,39.739318,-89.504139,Illinois
3388,IL,M,1990,Robert,1239,39.739318,-89.504139,Illinois
3389,IL,M,1991,Michael,3157,39.739318,-89.504139,Illinois
3390,IL,M,1991,Matthew,2111,39.739318,-89.504139,Illinois
3391,IL,M,1991,Christopher,1924,39.739318,-89.504139,Illinois
3392,IL,M,1991,Daniel,1712,39.739318,-89.504139,Illinois
3393,IL,M,1991,Joshua,1571,39.739318,-89.504139,Illinois
3394,IL,M,1991,Joseph,1532,39.739318,-89.504139,Illinois
3395,IL,M,1991,Nicholas,1454,39.739318,-89.504139,Illinois
3396,IL,M,1991,Ryan,1422,39.739318,-89.504139,Illinois
3397,IL,M,1991,David,1417,39.739318,-89.504139,Illinois
3398,IL,M,1991,Andrew,1415,39.739318,-89.504139,Illinois
3399,IL,M,1991,James,1313,39.739318,-89.504139,Illinois
3400,IL,M,1991,John,1277,39.739318,-89.504139,Illinois
3401,IL,M,1991,Anthony,1244,39.739318,-89.504139,Illinois
3402,IL,M,1991,Robert,1232,39.739318,-89.504139,Illinois
3403,IL,M,1991,Jacob,1221,39.739318,-89.504139,Illinois
3404,IL,M,1992,Michael,2862,39.739318,-89.504139,Illinois
3405,IL,M,1992,Matthew,1879,39.739318,-89.504139,Illinois
3406,IL,M,1992,Daniel,1622,39.739318,-89.504139,Illinois
3407,IL,M,1992,Christopher,1557,39.739318,-89.504139,Illinois
3408,IL,M,1992,Nicholas,1516,39.739318,-89.504139,Illinois
3409,IL,M,1992,Joseph,1413,39.739318,-89.504139,Illinois
3410,IL,M,1992,Andrew,1366,39.739318,-89.504139,Illinois
3411,IL,M,1992,Ryan,1338,39.739318,-89.504139,Illinois
3412,IL,M,1992,Joshua,1337,39.739318,-89.504139,Illinois
3413,IL,M,1992,Brandon,1288,39.739318,-89.504139,Illinois
3414,IL,M,1992,David,1266,39.739318,-89.504139,Illinois
3415,IL,M,1992,Jacob,1231,39.739318,-89.504139,Illinois
3416,IL,M,1992,James,1211,39.739318,-89.504139,Illinois
3417,IL,M,1992,John,1211,39.739318,-89.504139,Illinois
3418,IL,M,1992,Anthony,1209,39.739318,-89.504139,Illinois
3419,IL,M,1993,Michael,2693,39.739318,-89.504139,Illinois
3420,IL,M,1993,Matthew,1874,39.739318,-89.504139,Illinois
3421,IL,M,1993,Daniel,1591,39.739318,-89.504139,Illinois
3422,IL,M,1993,Nicholas,1503,39.739318,-89.504139,Illinois
3423,IL,M,1993,Christopher,1478,39.739318,-89.504139,Illinois
3424,IL,M,1993,Joseph,1383,39.739318,-89.504139,Illinois
3425,IL,M,1993,Jacob,1344,39.739318,-89.504139,Illinois
3426,IL,M,1993,Joshua,1283,39.739318,-89.504139,Illinois
3427,IL,M,1993,Ryan,1281,39.739318,-89.504139,Illinois
3428,IL,M,1993,Andrew,1244,39.739318,-89.504139,Illinois
3429,IL,M,1993,David,1226,39.739318,-89.504139,Illinois
3430,IL,M,1993,Brandon,1221,39.739318,-89.504139,Illinois
3431,IL,M,1993,Zachary,1208,39.739318,-89.504139,Illinois
3432,IL,M,1993,Tyler,1204,39.739318,-89.504139,Illinois
3433,IL,M,1994,Michael,2375,39.739318,-89.504139,Illinois
3434,IL,M,1994,Matthew,1660,39.739318,-89.504139,Illinois
3435,IL,M,1994,Daniel,1559,39.739318,-89.504139,Illinois
3436,IL,M,1994,Nicholas,1558,39.739318,-89.504139,Illinois
3437,IL,M,1994,Jacob,1395,39.739318,-89.504139,Illinois
3438,IL,M,1994,Christopher,1373,39.739318,-89.504139,Illinois
3439,IL,M,1994,Joseph,1281,39.739318,-89.504139,Illinois
3440,IL,M,1994,Ryan,1268,39.739318,-89.504139,Illinois
3441,IL,M,1994,Brandon,1266,39.739318,-89.504139,Illinois
3442,IL,M,1994,Tyler,1242,39.739318,-89.504139,Illinois
3443,IL,M,1994,Joshua,1238,39.739318,-89.504139,Illinois
3444,IL,M,1994,John,1214,39.739318,-89.504139,Illinois
3445,IL,M,1995,Michael,2219,39.739318,-89.504139,Illinois
3446,IL,M,1995,Matthew,1675,39.739318,-89.504139,Illinois
3447,IL,M,1995,Nicholas,1537,39.739318,-89.504139,Illinois
3448,IL,M,1995,Jacob,1494,39.739318,-89.504139,Illinois
3449,IL,M,1995,Daniel,1445,39.739318,-89.504139,Illinois
3450,IL,M,1995,Christopher,1296,39.739318,-89.504139,Illinois
3451,IL,M,1995,Joseph,1293,39.739318,-89.504139,Illinois
3452,IL,M,1995,Joshua,1233,39.739318,-89.504139,Illinois
3453,IL,M,1996,Michael,2131,39.739318,-89.504139,Illinois
3454,IL,M,1996,Jacob,1534,39.739318,-89.504139,Illinois
3455,IL,M,1996,Matthew,1489,39.739318,-89.504139,Illinois
3456,IL,M,1996,Nicholas,1476,39.739318,-89.504139,Illinois
3457,IL,M,1996,Daniel,1443,39.739318,-89.504139,Illinois
3458,IL,M,1996,Joseph,1222,39.739318,-89.504139,Illinois
3459,IL,M,1997,Michael,2011,39.739318,-89.504139,Illinois
3460,IL,M,1997,Jacob,1574,39.739318,-89.504139,Illinois
3461,IL,M,1997,Nicholas,1516,39.739318,-89.504139,Illinois
3462,IL,M,1997,Matthew,1494,39.739318,-89.504139,Illinois
3463,IL,M,1997,Daniel,1330,39.739318,-89.504139,Illinois
3464,IL,M,1997,Joseph,1224,39.739318,-89.504139,Illinois
3465,IL,M,1998,Michael,1933,39.739318,-89.504139,Illinois
3466,IL,M,1998,Jacob,1648,39.739318,-89.504139,Illinois
3467,IL,M,1998,Matthew,1525,39.739318,-89.504139,Illinois
3468,IL,M,1998,Nicholas,1388,39.739318,-89.504139,Illinois
3469,IL,M,1998,Daniel,1277,39.739318,-89.504139,Illinois
3470,IL,M,1999,Michael,1765,39.739318,-89.504139,Illinois
3471,IL,M,1999,Jacob,1638,39.739318,-89.504139,Illinois
3472,IL,M,1999,Matthew,1473,39.739318,-89.504139,Illinois
3473,IL,M,1999,Daniel,1310,39.739318,-89.504139,Illinois
3474,IL,M,1999,Nicholas,1301,39.739318,-89.504139,Illinois
3475,IL,M,2000,Jacob,1593,39.739318,-89.504139,Illinois
